X,Y,id,left,top,right,bottom,row_index,col_index
121.605875676484,24.7332559940651,2407,310789.21,2736868.6283,311789.21,2735868.6283,63,33
121.605831950675,24.7242277905462,2408,310789.21,2735868.6283,311789.21,2734868.6283,64,33
121.618512684384,25.2839143158284,2417,311789.21,2797868.6283,312789.21,2796868.6283,2,34
121.618466913644,25.2748868019279,2418,311789.21,2796868.6283,312789.21,2795868.6283,3,34
121.618421164946,25.2658592769076,2419,311789.21,2795868.6283,312789.21,2794868.6283,4,34
121.618375438281,25.2568317407703,2420,311789.21,2794868.6283,312789.21,2793868.6283,5,34
121.618329733644,25.2478041935189,2421,311789.21,2793868.6283,312789.21,2792868.6283,6,34
121.618284051026,25.2387766351563,2422,311789.21,2792868.6283,312789.21,2791868.6283,7,34
121.618238390421,25.2297490656854,2423,311789.21,2791868.6283,312789.21,2790868.6283,8,34
121.618192751822,25.2207214851091,2424,311789.21,2790868.6283,312789.21,2789868.6283,9,34
121.618147135221,25.2116938934302,2425,311789.21,2789868.6283,312789.21,2788868.6283,10,34
121.618101540611,25.2026662906518,2426,311789.21,2788868.6283,312789.21,2787868.6283,11,34
121.618055967986,25.1936386767767,2427,311789.21,2787868.6283,312789.21,2786868.6283,12,34
121.618010417338,25.1846110518077,2428,311789.21,2786868.6283,312789.21,2785868.6283,13,34
121.61796488866,25.1755834157478,2429,311789.21,2785868.6283,312789.21,2784868.6283,14,34
121.617919381945,25.1665557685999,2430,311789.21,2784868.6283,312789.21,2783868.6283,15,34
121.617873897186,25.1575281103668,2431,311789.21,2783868.6283,312789.21,2782868.6283,16,34
121.617828434375,25.1485004410515,2432,311789.21,2782868.6283,312789.21,2781868.6283,17,34
121.617782993507,25.1394727606569,2433,311789.21,2781868.6283,312789.21,2780868.6283,18,34
121.617737574573,25.1304450691859,2434,311789.21,2780868.6283,312789.21,2779868.6283,19,34
121.617692177568,25.1214173666414,2435,311789.21,2779868.6283,312789.21,2778868.6283,20,34
121.617646802482,25.1123896530263,2436,311789.21,2778868.6283,312789.21,2777868.6283,21,34
121.617601449311,25.1033619283435,2437,311789.21,2777868.6283,312789.21,2776868.6283,22,34
121.617556118046,25.0943341925959,2438,311789.21,2776868.6283,312789.21,2775868.6283,23,34
121.61751080868,25.0853064457864,2439,311789.21,2775868.6283,312789.21,2774868.6283,24,34
121.617465521207,25.076278687918,2440,311789.21,2774868.6283,312789.21,2773868.6283,25,34
121.617420255619,25.0672509189935,2441,311789.21,2773868.6283,312789.21,2772868.6283,26,34
121.61737501191,25.0582231390158,2442,311789.21,2772868.6283,312789.21,2771868.6283,27,34
121.617329790073,25.049195347988,2443,311789.21,2771868.6283,312789.21,2770868.6283,28,34
121.617284590099,25.0401675459128,2444,311789.21,2770868.6283,312789.21,2769868.6283,29,34
121.617239411984,25.0311397327932,2445,311789.21,2769868.6283,312789.21,2768868.6283,30,34
121.617194255718,25.0221119086321,2446,311789.21,2768868.6283,312789.21,2767868.6283,31,34
121.617149121296,25.0130840734325,2447,311789.21,2767868.6283,312789.21,2766868.6283,32,34
121.61710400871,25.0040562271972,2448,311789.21,2766868.6283,312789.21,2765868.6283,33,34
121.617058917954,24.9950283699292,2449,311789.21,2765868.6283,312789.21,2764868.6283,34,34
121.61701384902,24.9860005016314,2450,311789.21,2764868.6283,312789.21,2763868.6283,35,34
121.616968801902,24.9769726223067,2451,311789.21,2763868.6283,312789.21,2762868.6283,36,34
121.616923776592,24.9679447319581,2452,311789.21,2762868.6283,312789.21,2761868.6283,37,34
121.616878773084,24.9589168305884,2453,311789.21,2761868.6283,312789.21,2760868.6283,38,34
121.61683379137,24.9498889182006,2454,311789.21,2760868.6283,312789.21,2759868.6283,39,34
121.616788831444,24.9408609947977,2455,311789.21,2759868.6283,312789.21,2758868.6283,40,34
121.616743893298,24.9318330603825,2456,311789.21,2758868.6283,312789.21,2757868.6283,41,34
121.616698976926,24.922805114958,2457,311789.21,2757868.6283,312789.21,2756868.6283,42,34
121.616654082321,24.913777158527,2458,311789.21,2756868.6283,312789.21,2755868.6283,43,34
121.616609209475,24.9047491910927,2459,311789.21,2755868.6283,312789.21,2754868.6283,44,34
121.616564358383,24.8957212126578,2460,311789.21,2754868.6283,312789.21,2753868.6283,45,34
121.616519529036,24.8866932232253,2461,311789.21,2753868.6283,312789.21,2752868.6283,46,34
121.616474721428,24.8776652227981,2462,311789.21,2752868.6283,312789.21,2751868.6283,47,34
121.616429935552,24.8686372113792,2463,311789.21,2751868.6283,312789.21,2750868.6283,48,34
121.616385171401,24.8596091889716,2464,311789.21,2750868.6283,312789.21,2749868.6283,49,34
121.616340428969,24.850581155578,2465,311789.21,2749868.6283,312789.21,2748868.6283,50,34
121.616295708247,24.8415531112016,2466,311789.21,2748868.6283,312789.21,2747868.6283,51,34
121.616251009231,24.8325250558452,2467,311789.21,2747868.6283,312789.21,2746868.6283,52,34
121.616206331911,24.8234969895118,2468,311789.21,2746868.6283,312789.21,2745868.6283,53,34
121.616161676282,24.8144689122042,2469,311789.21,2745868.6283,312789.21,2744868.6283,54,34
121.616117042337,24.8054408239256,2470,311789.21,2744868.6283,312789.21,2743868.6283,55,34
121.616072430069,24.7964127246787,2471,311789.21,2743868.6283,312789.21,2742868.6283,56,34
121.61602783947,24.7873846144666,2472,311789.21,2742868.6283,312789.21,2741868.6283,57,34
121.628441907713,25.2838723576905,2488,312789.21,2797868.6283,313789.21,2796868.6283,2,35
121.628395402315,25.2748448608387,2489,312789.21,2796868.6283,313789.21,2795868.6283,3,35
121.628348919312,25.2658173528646,2490,312789.21,2795868.6283,313789.21,2794868.6283,4,35
121.628302458697,25.256789833771,2491,312789.21,2794868.6283,313789.21,2793868.6283,5,35
121.628256020462,25.247762303561,2492,312789.21,2793868.6283,313789.21,2792868.6283,6,35
121.6282096046,25.2387347622372,2493,312789.21,2792868.6283,313789.21,2791868.6283,7,35
121.628163211104,25.2297072098028,2494,312789.21,2791868.6283,313789.21,2790868.6283,8,35
121.628116839967,25.2206796462605,2495,312789.21,2790868.6283,313789.21,2789868.6283,9,35
121.628070491181,25.2116520716132,2496,312789.21,2789868.6283,313789.21,2788868.6283,10,35
121.62802416474,25.2026244858639,2497,312789.21,2788868.6283,313789.21,2787868.6283,11,35
121.627977860636,25.1935968890153,2498,312789.21,2787868.6283,313789.21,2786868.6283,12,35
121.627931578862,25.1845692810706,2499,312789.21,2786868.6283,313789.21,2785868.6283,13,35
121.62788531941,25.1755416620325,2500,312789.21,2785868.6283,313789.21,2784868.6283,14,35
121.627839082274,25.1665140319039,2501,312789.21,2784868.6283,313789.21,2783868.6283,15,35
121.627792867447,25.1574863906878,2502,312789.21,2783868.6283,313789.21,2782868.6283,16,35
121.62774667492,25.148458738387,2503,312789.21,2782868.6283,313789.21,2781868.6283,17,35
121.627700504688,25.1394310750044,2504,312789.21,2781868.6283,313789.21,2780868.6283,18,35
121.627654356742,25.130403400543,2505,312789.21,2780868.6283,313789.21,2779868.6283,19,35
121.627608231076,25.1213757150057,2506,312789.21,2779868.6283,313789.21,2778868.6283,20,35
121.627562127682,25.1123480183953,2507,312789.21,2778868.6283,313789.21,2777868.6283,21,35
121.627516046554,25.1033203107148,2508,312789.21,2777868.6283,313789.21,2776868.6283,22,35
121.627469987684,25.0942925919671,2509,312789.21,2776868.6283,313789.21,2775868.6283,23,35
121.627423951065,25.0852648621551,2510,312789.21,2775868.6283,313789.21,2774868.6283,24,35
121.62737793669,25.0762371212817,2511,312789.21,2774868.6283,313789.21,2773868.6283,25,35
121.627331944551,25.0672093693498,2512,312789.21,2773868.6283,313789.21,2772868.6283,26,35
121.627285974642,25.0581816063624,2513,312789.21,2772868.6283,313789.21,2771868.6283,27,35
121.627240026956,25.0491538323223,2514,312789.21,2771868.6283,313789.21,2770868.6283,28,35
121.627194101485,25.0401260472325,2515,312789.21,2770868.6283,313789.21,2769868.6283,29,35
121.627148198222,25.0310982510958,2516,312789.21,2769868.6283,313789.21,2768868.6283,30,35
121.62710231716,25.0220704439153,2517,312789.21,2768868.6283,313789.21,2767868.6283,31,35
121.627056458292,25.0130426256938,2518,312789.21,2767868.6283,313789.21,2766868.6283,32,35
121.627010621611,25.0040147964342,2519,312789.21,2766868.6283,313789.21,2765868.6283,33,35
121.62696480711,24.9949869561395,2520,312789.21,2765868.6283,313789.21,2764868.6283,34,35
121.626919014781,24.9859591048126,2521,312789.21,2764868.6283,313789.21,2763868.6283,35,35
121.626873244618,24.9769312424564,2522,312789.21,2763868.6283,313789.21,2762868.6283,36,35
121.626827496614,24.9679033690739,2523,312789.21,2762868.6283,313789.21,2761868.6283,37,35
121.626781770761,24.9588754846679,2524,312789.21,2761868.6283,313789.21,2760868.6283,38,35
121.626736067052,24.9498475892414,2525,312789.21,2760868.6283,313789.21,2759868.6283,39,35
121.626690385481,24.9408196827973,2526,312789.21,2759868.6283,313789.21,2758868.6283,40,35
121.62664472604,24.9317917653385,2527,312789.21,2758868.6283,313789.21,2757868.6283,41,35
121.626599088721,24.9227638368681,2528,312789.21,2757868.6283,313789.21,2756868.6283,42,35
121.626553473519,24.9137358973888,2529,312789.21,2756868.6283,313789.21,2755868.6283,43,35
121.626507880426,24.9047079469037,2530,312789.21,2755868.6283,313789.21,2754868.6283,44,35
121.626462309435,24.8956799854156,2531,312789.21,2754868.6283,313789.21,2753868.6283,45,35
121.626416760539,24.8866520129276,2532,312789.21,2753868.6283,313789.21,2752868.6283,46,35
121.626371233731,24.8776240294425,2533,312789.21,2752868.6283,313789.21,2751868.6283,47,35
121.626325729003,24.8685960349633,2534,312789.21,2751868.6283,313789.21,2750868.6283,48,35
121.626280246349,24.859568029493,2535,312789.21,2750868.6283,313789.21,2749868.6283,49,35
121.626234785762,24.8505400130343,2536,312789.21,2749868.6283,313789.21,2748868.6283,50,35
121.626189347235,24.8415119855904,2537,312789.21,2748868.6283,313789.21,2747868.6283,51,35
121.62614393076,24.8324839471642,2538,312789.21,2747868.6283,313789.21,2746868.6283,52,35
121.626098536332,24.8234558977585,2539,312789.21,2746868.6283,313789.21,2745868.6283,53,35
121.626053163941,24.8144278373763,2540,312789.21,2745868.6283,313789.21,2744868.6283,54,35
121.626007813583,24.8053997660206,2541,312789.21,2744868.6283,313789.21,2743868.6283,55,35
121.625962485249,24.7963716836943,2542,312789.21,2743868.6283,313789.21,2742868.6283,56,35
121.625917178933,24.7873435904004,2543,312789.21,2742868.6283,313789.21,2741868.6283,57,35
121.638323868591,25.274802251908,2560,313789.21,2796868.6283,314789.21,2795868.6283,3,36
121.638276651291,25.2657747612515,2561,313789.21,2795868.6283,314789.21,2794868.6283,4,36
121.638229456732,25.2567472594731,2562,313789.21,2794868.6283,314789.21,2793868.6283,5,36
121.638182284906,25.2477197465757,2563,313789.21,2793868.6283,314789.21,2792868.6283,6,36
121.638135135808,25.2386922225622,2564,313789.21,2792868.6283,314789.21,2791868.6283,7,36
121.638088009428,25.2296646874354,2565,313789.21,2791868.6283,314789.21,2790868.6283,8,36
121.638040905761,25.2206371411983,2566,313789.21,2790868.6283,314789.21,2789868.6283,9,36
121.637993824798,25.2116095838537,2567,313789.21,2789868.6283,314789.21,2788868.6283,10,36
121.637946766532,25.2025820154047,2568,313789.21,2788868.6283,314789.21,2787868.6283,11,36
121.637899730956,25.1935544358539,2569,313789.21,2787868.6283,314789.21,2786868.6283,12,36
121.637852718063,25.1845268452045,2570,313789.21,2786868.6283,314789.21,2785868.6283,13,36
121.637805727845,25.1754992434592,2571,313789.21,2785868.6283,314789.21,2784868.6283,14,36
121.637758760296,25.1664716306209,2572,313789.21,2784868.6283,314789.21,2783868.6283,15,36
121.637711815406,25.1574440066926,2573,313789.21,2783868.6283,314789.21,2782868.6283,16,36
121.637664893171,25.1484163716772,2574,313789.21,2782868.6283,314789.21,2781868.6283,17,36
121.637617993581,25.1393887255776,2575,313789.21,2781868.6283,314789.21,2780868.6283,18,36
121.637571116631,25.1303610683966,2576,313789.21,2780868.6283,314789.21,2779868.6283,19,36
121.637524262312,25.1213334001373,2577,313789.21,2779868.6283,314789.21,2778868.6283,20,36
121.637477430617,25.1123057208024,2578,313789.21,2778868.6283,314789.21,2777868.6283,21,36
121.637430621539,25.103278030395,2579,313789.21,2777868.6283,314789.21,2776868.6283,22,36
121.637383835071,25.0942503289179,2580,313789.21,2776868.6283,314789.21,2775868.6283,23,36
121.637337071206,25.085222616374,2581,313789.21,2775868.6283,314789.21,2774868.6283,24,36
121.637290329935,25.0761948927662,2582,313789.21,2774868.6283,314789.21,2773868.6283,25,36
121.637243611253,25.0671671580975,2583,313789.21,2773868.6283,314789.21,2772868.6283,26,36
121.637196915151,25.0581394123708,2584,313789.21,2772868.6283,314789.21,2771868.6283,27,36
121.637150241623,25.049111655589,2585,313789.21,2771868.6283,314789.21,2770868.6283,28,36
121.637103590661,25.040083887755,2586,313789.21,2770868.6283,314789.21,2769868.6283,29,36
121.637056962259,25.0310561088717,2587,313789.21,2769868.6283,314789.21,2768868.6283,30,36
121.637010356408,25.0220283189421,2588,313789.21,2768868.6283,314789.21,2767868.6283,31,36
121.636963773101,25.0130005179691,2589,313789.21,2767868.6283,314789.21,2766868.6283,32,36
121.636917212332,25.0039727059555,2590,313789.21,2766868.6283,314789.21,2765868.6283,33,36
121.636870674093,24.9949448829044,2591,313789.21,2765868.6283,314789.21,2764868.6283,34,36
121.636824158377,24.9859170488186,2592,313789.21,2764868.6283,314789.21,2763868.6283,35,36
121.636777665176,24.976889203701,2593,313789.21,2763868.6283,314789.21,2762868.6283,36,36
121.636731194484,24.9678613475547,2594,313789.21,2762868.6283,314789.21,2761868.6283,37,36
121.636684746294,24.9588334803825,2595,313789.21,2761868.6283,314789.21,2760868.6283,38,36
121.636638320597,24.9498056021873,2596,313789.21,2760868.6283,314789.21,2759868.6283,39,36
121.636591917388,24.9407777129721,2597,313789.21,2759868.6283,314789.21,2758868.6283,40,36
121.636545536658,24.9317498127398,2598,313789.21,2758868.6283,314789.21,2757868.6283,41,36
121.636499178401,24.9227219014933,2599,313789.21,2757868.6283,314789.21,2756868.6283,42,36
121.636452842609,24.9136939792357,2600,313789.21,2756868.6283,314789.21,2755868.6283,43,36
121.636406529276,24.9046660459697,2601,313789.21,2755868.6283,314789.21,2754868.6283,44,36
121.636360238393,24.8956381016984,2602,313789.21,2754868.6283,314789.21,2753868.6283,45,36
121.636313969954,24.8866101464246,2603,313789.21,2753868.6283,314789.21,2752868.6283,46,36
121.636267723953,24.8775821801514,2604,313789.21,2752868.6283,314789.21,2751868.6283,47,36
121.63622150038,24.8685542028816,2605,313789.21,2751868.6283,314789.21,2750868.6283,48,36
121.636175299231,24.8595262146182,2606,313789.21,2750868.6283,314789.21,2749868.6283,49,36
121.636129120496,24.8504982153641,2607,313789.21,2749868.6283,314789.21,2748868.6283,50,36
121.63608296417,24.8414702051223,2608,313789.21,2748868.6283,314789.21,2747868.6283,51,36
121.636036830245,24.8324421838958,2609,313789.21,2747868.6283,314789.21,2746868.6283,52,36
121.635990718713,24.8234141516873,2610,313789.21,2746868.6283,314789.21,2745868.6283,53,36
121.635944629569,24.8143861085,2611,313789.21,2745868.6283,314789.21,2744868.6283,54,36
121.635898562804,24.8053580543368,2612,313789.21,2744868.6283,314789.21,2743868.6283,55,36
121.635852518412,24.7963299892005,2613,313789.21,2743868.6283,314789.21,2742868.6283,56,36
121.635806496385,24.7873019130942,2614,313789.21,2742868.6283,314789.21,2741868.6283,57,36
121.648060644296,25.238649016137,2635,314789.21,2792868.6283,315789.21,2791868.6283,7,37
121.64801278504,25.2296214985891,2636,314789.21,2791868.6283,315789.21,2790868.6283,8,37
121.647964948849,25.2205939699285,2637,314789.21,2790868.6283,315789.21,2789868.6283,9,37
121.647917135716,25.2115664301578,2638,314789.21,2789868.6283,315789.21,2788868.6283,10,37
121.647869345634,25.2025388792801,2639,314789.21,2788868.6283,315789.21,2787868.6283,11,37
121.647821578594,25.1935113172983,2640,314789.21,2787868.6283,315789.21,2786868.6283,12,37
121.647773834589,25.1844837442152,2641,314789.21,2786868.6283,315789.21,2785868.6283,13,37
121.647726113612,25.1754561600337,2642,314789.21,2785868.6283,315789.21,2784868.6283,14,37
121.647678415656,25.1664285647568,2643,314789.21,2784868.6283,315789.21,2783868.6283,15,37
121.647630740713,25.1574009583873,2644,314789.21,2783868.6283,315789.21,2782868.6283,16,37
121.647583088775,25.1483733409282,2645,314789.21,2782868.6283,315789.21,2781868.6283,17,37
121.647535459836,25.1393457123824,2646,314789.21,2781868.6283,315789.21,2780868.6283,18,37
121.647487853888,25.1303180727527,2647,314789.21,2780868.6283,315789.21,2779868.6283,19,37
121.647440270923,25.1212904220421,2648,314789.21,2779868.6283,315789.21,2778868.6283,20,37
121.647392710935,25.1122627602535,2649,314789.21,2778868.6283,315789.21,2777868.6283,21,37
121.647345173915,25.1032350873899,2650,314789.21,2777868.6283,315789.21,2776868.6283,22,37
121.647297659856,25.094207403454,2651,314789.21,2776868.6283,315789.21,2775868.6283,23,37
121.647250168751,25.0851797084489,2652,314789.21,2775868.6283,315789.21,2774868.6283,24,37
121.647202700593,25.0761520023774,2653,314789.21,2774868.6283,315789.21,2773868.6283,25,37
121.647155255374,25.0671242852424,2654,314789.21,2773868.6283,315789.21,2772868.6283,26,37
121.647107833087,25.058096557047,2655,314789.21,2772868.6283,315789.21,2771868.6283,27,37
121.647060433725,25.049068817794,2656,314789.21,2771868.6283,315789.21,2770868.6283,28,37
121.647013057279,25.0400410674862,2657,314789.21,2770868.6283,315789.21,2769868.6283,29,37
121.646965703744,25.0310133061267,2658,314789.21,2769868.6283,315789.21,2768868.6283,30,37
121.646918373111,25.0219855337184,2659,314789.21,2768868.6283,315789.21,2767868.6283,31,37
121.646871065373,25.0129577502641,2660,314789.21,2767868.6283,315789.21,2766868.6283,32,37
121.646823780523,25.0039299557669,2661,314789.21,2766868.6283,315789.21,2765868.6283,33,37
121.646776518553,24.9949021502295,2662,314789.21,2765868.6283,315789.21,2764868.6283,34,37
121.646729279456,24.9858743336551,2663,314789.21,2764868.6283,315789.21,2763868.6283,35,37
121.646682063226,24.9768465060464,2664,314789.21,2763868.6283,315789.21,2762868.6283,36,37
121.646634869854,24.9678186674064,2665,314789.21,2762868.6283,315789.21,2761868.6283,37,37
121.646587699333,24.9587908177381,2666,314789.21,2761868.6283,315789.21,2760868.6283,38,37
121.646540551656,24.9497629570443,2667,314789.21,2760868.6283,315789.21,2759868.6283,39,37
121.646493426815,24.940735085328,2668,314789.21,2759868.6283,315789.21,2758868.6283,40,37
121.646446324804,24.9317072025921,2669,314789.21,2758868.6283,315789.21,2757868.6283,41,37
121.646399245615,24.9226793088397,2670,314789.21,2757868.6283,315789.21,2756868.6283,42,37
121.646352189241,24.9136514040735,2671,314789.21,2756868.6283,315789.21,2755868.6283,43,37
121.646305155674,24.9046234882965,2672,314789.21,2755868.6283,315789.21,2754868.6283,44,37
121.646258144907,24.8955955615117,2673,314789.21,2754868.6283,315789.21,2753868.6283,45,37
121.646211156933,24.886567623722,2674,314789.21,2753868.6283,315789.21,2752868.6283,46,37
121.646164191745,24.8775396749304,2675,314789.21,2752868.6283,315789.21,2751868.6283,47,37
121.646117249335,24.8685117151397,2676,314789.21,2751868.6283,315789.21,2750868.6283,48,37
121.646070329697,24.859483744353,2677,314789.21,2750868.6283,315789.21,2749868.6283,49,37
121.646023432822,24.8504557625731,2678,314789.21,2749868.6283,315789.21,2748868.6283,50,37
121.645976558704,24.8414277698031,2679,314789.21,2748868.6283,315789.21,2747868.6283,51,37
121.645929707335,24.8323997660458,2680,314789.21,2747868.6283,315789.21,2746868.6283,52,37
121.645882878709,24.8233717513042,2681,314789.21,2746868.6283,315789.21,2745868.6283,53,37
121.645836072817,24.8143437255812,2682,314789.21,2745868.6283,315789.21,2744868.6283,54,37
121.645789289653,24.8053156888799,2683,314789.21,2744868.6283,315789.21,2743868.6283,55,37
121.657986129712,25.2386051429676,2706,315789.21,2792868.6283,316789.21,2791868.6283,7,38
121.657937537587,25.22957764327,2707,315789.21,2791868.6283,316789.21,2790868.6283,8,38
121.657888968881,25.220550132457,2708,315789.21,2790868.6283,316789.21,2789868.6283,9,38
121.657840423585,25.2115226105315,2709,315789.21,2789868.6283,316789.21,2788868.6283,10,38
121.657791901693,25.2024950774963,2710,315789.21,2788868.6283,316789.21,2787868.6283,11,38
121.657743403196,25.1934675333544,2711,315789.21,2787868.6283,316789.21,2786868.6283,12,38
121.657694928087,25.1844399781087,2712,315789.21,2786868.6283,316789.21,2785868.6283,13,38
121.657646476359,25.1754124117621,2713,315789.21,2785868.6283,316789.21,2784868.6283,14,38
121.657598048003,25.1663848343175,2714,315789.21,2784868.6283,316789.21,2783868.6283,15,38
121.657549643014,25.1573572457778,2715,315789.21,2783868.6283,316789.21,2782868.6283,16,38
121.657501261382,25.1483296461459,2716,315789.21,2782868.6283,316789.21,2781868.6283,17,38
121.6574529031,25.1393020354247,2717,315789.21,2781868.6283,316789.21,2780868.6283,18,38
121.657356256559,25.1212467807262,2719,315789.21,2779868.6283,316789.21,2778868.6283,20,38
121.657307968283,25.1122191367546,2720,315789.21,2778868.6283,316789.21,2777868.6283,21,38
121.657259703329,25.1031914817054,2721,315789.21,2777868.6283,316789.21,2776868.6283,22,38
121.657211461687,25.0941638155815,2722,315789.21,2776868.6283,316789.21,2775868.6283,23,38
121.65716324335,25.0851361383857,2723,315789.21,2775868.6283,316789.21,2774868.6283,24,38
121.657115048312,25.0761084501211,2724,315789.21,2774868.6283,316789.21,2773868.6283,25,38
121.657066876564,25.0670807507905,2725,315789.21,2773868.6283,316789.21,2772868.6283,26,38
121.657018728099,25.0580530403968,2726,315789.21,2772868.6283,316789.21,2771868.6283,27,38
121.656970602909,25.049025318943,2727,315789.21,2771868.6283,316789.21,2770868.6283,28,38
121.656922500987,25.039997586432,2728,315789.21,2770868.6283,316789.21,2769868.6283,29,38
121.656874422327,25.0309698428667,2729,315789.21,2769868.6283,316789.21,2768868.6283,30,38
121.656826366919,25.02194208825,2730,315789.21,2768868.6283,316789.21,2767868.6283,31,38
121.656778334757,25.0129143225849,2731,315789.21,2767868.6283,316789.21,2766868.6283,32,38
121.656730325833,25.0038865458742,2732,315789.21,2766868.6283,316789.21,2765868.6283,33,38
121.65668234014,24.994858758121,2733,315789.21,2765868.6283,316789.21,2764868.6283,34,38
121.65663437767,24.9858309593281,2734,315789.21,2764868.6283,316789.21,2763868.6283,35,38
121.656586438417,24.9768031494984,2735,315789.21,2763868.6283,316789.21,2762868.6283,36,38
121.656538522372,24.9677753286349,2736,315789.21,2762868.6283,316789.21,2761868.6283,37,38
121.656490629527,24.9587474967405,2737,315789.21,2761868.6283,316789.21,2760868.6283,38,38
121.656442759877,24.9497196538182,2738,315789.21,2760868.6283,316789.21,2759868.6283,39,38
121.656394913413,24.9406917998709,2739,315789.21,2759868.6283,316789.21,2758868.6283,40,38
121.656347090128,24.9316639349015,2740,315789.21,2758868.6283,316789.21,2757868.6283,41,38
121.656299290014,24.9226360589129,2741,315789.21,2757868.6283,316789.21,2756868.6283,42,38
121.656251513065,24.9136081719081,2742,315789.21,2756868.6283,316789.21,2755868.6283,43,38
121.656203759272,24.90458027389,2743,315789.21,2755868.6283,316789.21,2754868.6283,44,38
121.656156028628,24.8955523648616,2744,315789.21,2754868.6283,316789.21,2753868.6283,45,38
121.656108321126,24.8865244448258,2745,315789.21,2753868.6283,316789.21,2752868.6283,46,38
121.656060636759,24.8774965137855,2746,315789.21,2752868.6283,316789.21,2751868.6283,47,38
121.656012975519,24.8684685717437,2747,315789.21,2751868.6283,316789.21,2750868.6283,48,38
121.655965337399,24.8594406187033,2748,315789.21,2750868.6283,316789.21,2749868.6283,49,38
121.655917722391,24.8504126546673,2749,315789.21,2749868.6283,316789.21,2748868.6283,50,38
121.655870130488,24.8413846796386,2750,315789.21,2748868.6283,316789.21,2747868.6283,51,38
121.655822561683,24.8323566936201,2751,315789.21,2747868.6283,316789.21,2746868.6283,52,38
121.655775015969,24.8233286966149,2752,315789.21,2746868.6283,316789.21,2745868.6283,53,38
121.655727493337,24.8143006886257,2753,315789.21,2745868.6283,316789.21,2744868.6283,54,38
121.655679993781,24.8052726696557,2754,315789.21,2744868.6283,316789.21,2743868.6283,55,38
121.667812965501,25.2205056287899,2779,316789.21,2790868.6283,317789.21,2789868.6283,9,39
121.667763688051,25.2114781249807,2780,316789.21,2789868.6283,317789.21,2788868.6283,10,39
121.667714434356,25.2024506100592,2781,316789.21,2788868.6283,317789.21,2787868.6283,11,39
121.66766520441,25.1934230840284,2782,316789.21,2787868.6283,317789.21,2786868.6283,12,39
121.667615998205,25.1843955468912,2783,316789.21,2786868.6283,317789.21,2785868.6283,13,39
121.667566815732,25.1753679986505,2784,316789.21,2785868.6283,317789.21,2784868.6283,14,39
121.667517656985,25.1663404393092,2785,316789.21,2784868.6283,317789.21,2783868.6283,15,39
121.667468521956,25.1573128688702,2786,316789.21,2783868.6283,317789.21,2782868.6283,16,39
121.667419410638,25.1482852873364,2787,316789.21,2782868.6283,317789.21,2781868.6283,17,39
121.667125240212,25.0941195653063,2793,316789.21,2776868.6283,317789.21,2775868.6283,23,39
121.667076294651,25.0850919061906,2794,316789.21,2775868.6283,317789.21,2774868.6283,24,39
121.66702737274,25.0760642360035,2795,316789.21,2774868.6283,317789.21,2773868.6283,25,39
121.66697847447,25.0670365547477,2796,316789.21,2773868.6283,317789.21,2772868.6283,26,39
121.666929599834,25.0580088624264,2797,316789.21,2772868.6283,317789.21,2771868.6283,27,39
121.666880748825,25.0489811590423,2798,316789.21,2771868.6283,317789.21,2770868.6283,28,39
121.666831921435,25.0399534445985,2799,316789.21,2770868.6283,317789.21,2769868.6283,29,39
121.666783117656,25.0309257190977,2800,316789.21,2769868.6283,317789.21,2768868.6283,30,39
121.666734337481,25.0218979825431,2801,316789.21,2768868.6283,317789.21,2767868.6283,31,39
121.666685580902,25.0128702349374,2802,316789.21,2767868.6283,317789.21,2766868.6283,32,39
121.666636847912,25.0038424762836,2803,316789.21,2766868.6283,317789.21,2765868.6283,33,39
121.666588138504,24.9948147065847,2804,316789.21,2765868.6283,317789.21,2764868.6283,34,39
121.666539452668,24.9857869258435,2805,316789.21,2764868.6283,317789.21,2763868.6283,35,39
121.666490790399,24.976759134063,2806,316789.21,2763868.6283,317789.21,2762868.6283,36,39
121.666442151688,24.9677313312462,2807,316789.21,2762868.6283,317789.21,2761868.6283,37,39
121.666393536529,24.9587035173959,2808,316789.21,2761868.6283,317789.21,2760868.6283,38,39
121.666344944912,24.9496756925151,2809,316789.21,2760868.6283,317789.21,2759868.6283,39,39
121.666296376832,24.9406478566067,2810,316789.21,2759868.6283,317789.21,2758868.6283,40,39
121.66624783228,24.9316200096737,2811,316789.21,2758868.6283,317789.21,2757868.6283,41,39
121.666199311249,24.922592151719,2812,316789.21,2757868.6283,317789.21,2756868.6283,42,39
121.666150813732,24.9135642827455,2813,316789.21,2756868.6283,317789.21,2755868.6283,43,39
121.66610233972,24.9045364027562,2814,316789.21,2755868.6283,317789.21,2754868.6283,44,39
121.666053889207,24.895508511754,2815,316789.21,2754868.6283,317789.21,2753868.6283,45,39
121.666005462185,24.8864806097418,2816,316789.21,2753868.6283,317789.21,2752868.6283,46,39
121.665957058646,24.8774526967226,2817,316789.21,2752868.6283,317789.21,2751868.6283,47,39
121.665908678583,24.8684247726994,2818,316789.21,2751868.6283,317789.21,2750868.6283,48,39
121.665860321988,24.8593968376751,2819,316789.21,2750868.6283,317789.21,2749868.6283,49,39
121.665811988855,24.8503688916525,2820,316789.21,2749868.6283,317789.21,2748868.6283,50,39
121.665763679175,24.8413409346348,2821,316789.21,2748868.6283,317789.21,2747868.6283,51,39
